"","size","group","precision","target"
"169",3,"cML100",19.8072805139186,"PARP1"
"170",2,"cML100",20.3852327447833,"PARP1"
"171",1,"cML100",18.2692307692308,"PARP1"
"172",0.9,"cML100",16.0142348754448,"PARP1"
"173",0.8,"cML100",16.4,"PARP1"
"174",0.7,"cML100",16.9724770642202,"PARP1"
"175",0.6,"cML100",14.9732620320856,"PARP1"
"176",0.5,"cML100",14.1025641025641,"PARP1"
"177",0.4,"cML100",16,"PARP1"
"178",0.3,"cML100",15.9574468085106,"PARP1"
"179",0.2,"cML100",14.5161290322581,"PARP1"
"180",0.1,"cML100",16.1290322580645,"PARP1"
"181",5,"cML5",4.17201540436457,"PARP1"
"182",4,"cML5",5.13643659711075,"PARP1"
"183",3,"cML5",6.63101604278075,"PARP1"
"184",2,"cML5",8.18619582664527,"PARP1"
"185",1,"cML5",10.8974358974359,"PARP1"
"186",0.9,"cML5",12.0996441281139,"PARP1"
"187",0.8,"cML5",13.6,"PARP1"
"188",0.7,"cML5",14.2201834862385,"PARP1"
"189",0.6,"cML5",14.9732620320856,"PARP1"
"190",0.5,"cML5",13.4615384615385,"PARP1"
"191",0.4,"cML5",16,"PARP1"
"192",0.3,"cML5",18.0851063829787,"PARP1"
"193",0.2,"cML5",24.1935483870968,"PARP1"
"194",0.1,"cML5",25.8064516129032,"PARP1"
"195",1,"cML1",2.88461538461538,"PARP1"
"196",0.9,"cML1",3.21428571428571,"PARP1"
"197",0.8,"cML1",3.6144578313253,"PARP1"
"198",0.7,"cML1",4.12844036697248,"PARP1"
"199",0.6,"cML1",4.81283422459893,"PARP1"
"200",0.5,"cML1",5.12820512820513,"PARP1"
"201",0.4,"cML1",5.64516129032258,"PARP1"
"202",0.3,"cML1",7.52688172043011,"PARP1"
"203",0.2,"cML1",11.2903225806452,"PARP1"
"204",0.1,"cML1",19.3548387096774,"PARP1"
"205",100,"C100",2.38194600494366,"PARP1"
"206",90,"C100",2.64659723213012,"PARP1"
"207",80,"C100",2.97740861121143,"PARP1"
"208",70,"C100",3.39814729890856,"PARP1"
"209",60,"C100",3.94842437536782,"PARP1"
"210",50,"C100",4.66101694915254,"PARP1"
"211",40,"C100",5.69020866773676,"PARP1"
"212",30,"C100",7.08400214018192,"PARP1"
"213",20,"C100",8.86035313001605,"PARP1"
"214",10,"C100",11.5890850722311,"PARP1"
"215",9,"C100",12.1968616262482,"PARP1"
"216",8,"C100",12.8410914927769,"PARP1"
"217",7,"C100",13.0733944954128,"PARP1"
"218",6,"C100",13.6436597110754,"PARP1"
"219",5,"C100",14.1206675224647,"PARP1"
"220",4,"C100",13.322632423756,"PARP1"
"221",3,"C100",14.2398286937901,"PARP1"
"222",2,"C100",16.0513643659711,"PARP1"
"223",1,"C100",16.9871794871795,"PARP1"
"224",0.9,"C100",17.0818505338078,"PARP1"
"225",0.8,"C100",17.2,"PARP1"
"226",0.7,"C100",16.9724770642202,"PARP1"
