"","size","group","precision","target"
"183",3,"cML5",47.2727272727273,"AHCY"
"184",2,"cML5",68.9189189189189,"AHCY"
"185",1,"cML5",86.4864864864865,"AHCY"
"186",0.9,"cML5",84.8484848484848,"AHCY"
"187",0.8,"cML5",83.3333333333333,"AHCY"
"188",0.7,"cML5",80.7692307692308,"AHCY"
"189",0.6,"cML5",81.8181818181818,"AHCY"
"190",0.5,"cML5",88.8888888888889,"AHCY"
"191",0.4,"cML5",86.6666666666667,"AHCY"
"192",0.3,"cML5",81.8181818181818,"AHCY"
"193",0.2,"cML5",71.4285714285714,"AHCY"
"194",0.1,"cML5",75,"AHCY"
"195",1,"cML1",24.3243243243243,"AHCY"
"196",0.9,"cML1",27.2727272727273,"AHCY"
"197",0.8,"cML1",31.0344827586207,"AHCY"
"198",0.7,"cML1",36,"AHCY"
"199",0.6,"cML1",40.9090909090909,"AHCY"
"200",0.5,"cML1",50,"AHCY"
"201",0.4,"cML1",64.2857142857143,"AHCY"
"202",0.3,"cML1",72.7272727272727,"AHCY"
"203",0.2,"cML1",71.4285714285714,"AHCY"
"204",0.1,"cML1",66.6666666666667,"AHCY"
"205",100,"C100",5.17288320174244,"AHCY"
"206",90,"C100",5.74712643678161,"AHCY"
"207",80,"C100",6.43294758339006,"AHCY"
"208",70,"C100",7.23453908984831,"AHCY"
"209",60,"C100",8.21234119782214,"AHCY"
"210",50,"C100",9.69498910675381,"AHCY"
"211",40,"C100",11.9809394145677,"AHCY"
"212",30,"C100",15.5172413793103,"AHCY"
"213",20,"C100",21.9047619047619,"AHCY"
"214",10,"C100",32.425068119891,"AHCY"
"215",9,"C100",35.7575757575758,"AHCY"
"216",8,"C100",38.7755102040816,"AHCY"
"217",7,"C100",43.9688715953307,"AHCY"
"218",6,"C100",48.6363636363636,"AHCY"
"219",5,"C100",54.3478260869565,"AHCY"
"220",4,"C100",64.6258503401361,"AHCY"
"221",3,"C100",73.6363636363636,"AHCY"
"222",2,"C100",75.3424657534247,"AHCY"
"223",1,"C100",75.6756756756757,"AHCY"
"224",0.9,"C100",75.7575757575758,"AHCY"
"225",0.8,"C100",73.3333333333333,"AHCY"
"226",0.7,"C100",76.9230769230769,"AHCY"
"227",0.6,"C100",81.8181818181818,"AHCY"
"228",0.5,"C100",77.7777777777778,"AHCY"
"229",0.4,"C100",73.3333333333333,"AHCY"
"230",0.3,"C100",72.7272727272727,"AHCY"
"231",0.2,"C100",57.1428571428571,"AHCY"
"232",0.1,"C100",50,"AHCY"
"233",5,"C5",28.2608695652174,"AHCY"
"234",4,"C5",35.3741496598639,"AHCY"
"235",3,"C5",47.2727272727273,"AHCY"
"236",2,"C5",67.5675675675676,"AHCY"
"237",1,"C5",78.3783783783784,"AHCY"
"238",0.9,"C5",78.7878787878788,"AHCY"
"239",0.8,"C5",83.3333333333333,"AHCY"
"240",0.7,"C5",80.7692307692308,"AHCY"
"241",0.6,"C5",77.2727272727273,"AHCY"
"242",0.5,"C5",88.8888888888889,"AHCY"
"243",0.4,"C5",86.6666666666667,"AHCY"
