"","size","group","precision","target"
"149",0.4,"NN1_xiii",36.3636363636364,"SRC"
"150",0.3,"NN1_xiii",40.1869158878505,"SRC"
"151",0.2,"NN1_xiii",45.0704225352113,"SRC"
"152",0.1,"NN1_xiii",65.7142857142857,"SRC"
"153",100,"cML100",2.32187761944677,"SRC"
"154",90,"cML100",2.50845984291081,"SRC"
"155",80,"cML100",2.60896898575021,"SRC"
"156",70,"cML100",2.8539496267912,"SRC"
"157",60,"cML100",3.16196330446121,"SRC"
"158",50,"cML100",3.54847722827605,"SRC"
"159",40,"cML100",4.13523330539257,"SRC"
"160",30,"cML100",4.78718450218869,"SRC"
"161",20,"cML100",6.0212349818385,"SRC"
"162",10,"cML100",7.7116512992456,"SRC"
"163",9,"cML100",7.85470350822726,"SRC"
"164",8,"cML100",8.31295843520782,"SRC"
"165",7,"cML100",8.90219560878243,"SRC"
"166",6,"cML100",9.12901723334886,"SRC"
"167",5,"cML100",9.77653631284916,"SRC"
"168",4,"cML100",10.5446927374302,"SRC"
"169",3,"cML100",11.4525139664804,"SRC"
"170",2,"cML100",13.6871508379888,"SRC"
"171",1,"cML100",13.6871508379888,"SRC"
"172",0.9,"cML100",13.9751552795031,"SRC"
"173",0.8,"cML100",14.3356643356643,"SRC"
"174",0.7,"cML100",14.7410358565737,"SRC"
"175",0.6,"cML100",14.4186046511628,"SRC"
"176",0.5,"cML100",12.8491620111732,"SRC"
"177",0.4,"cML100",12.5874125874126,"SRC"
"178",0.3,"cML100",12.1495327102804,"SRC"
"179",0.2,"cML100",8.33333333333333,"SRC"
"180",0.1,"cML100",11.1111111111111,"SRC"
"181",5,"cML5",8.10055865921788,"SRC"
"182",4,"cML5",10.1256983240223,"SRC"
"183",3,"cML5",12.8491620111732,"SRC"
"184",2,"cML5",16.6201117318436,"SRC"
"185",1,"cML5",23.7430167597765,"SRC"
"186",0.9,"cML5",25.1552795031056,"SRC"
"187",0.8,"cML5",26.9230769230769,"SRC"
"188",0.7,"cML5",28.6852589641434,"SRC"
"189",0.6,"cML5",30.6976744186047,"SRC"
"190",0.5,"cML5",32.4022346368715,"SRC"
"191",0.4,"cML5",37.7622377622378,"SRC"
"192",0.3,"cML5",42.0560747663551,"SRC"
"193",0.2,"cML5",51.3888888888889,"SRC"
"194",0.1,"cML5",66.6666666666667,"SRC"
"195",1,"cML1",17.0391061452514,"SRC"
"196",0.9,"cML1",18.944099378882,"SRC"
"197",0.8,"cML1",21.3286713286713,"SRC"
"198",0.7,"cML1",23.6,"SRC"
"199",0.6,"cML1",27.5700934579439,"SRC"
"200",0.5,"cML1",30.7262569832402,"SRC"
"201",0.4,"cML1",36.3636363636364,"SRC"
"202",0.3,"cML1",42.9906542056075,"SRC"
"203",0.2,"cML1",53.5211267605634,"SRC"
"204",0.1,"cML1",68.5714285714286,"SRC"
"205",100,"C100",2.32187761944677,"SRC"
"206",90,"C100",2.55192325603055,"SRC"
"207",80,"C100",2.80455434478905,"SRC"
"208",70,"C100",3.16129804813795,"SRC"
"209",60,"C100",3.56244761106454,"SRC"
"210",50,"C100",4.01788208996927,"SRC"
"211",40,"C100",4.57530036322995,"SRC"
"212",30,"C100",5.28080469404862,"SRC"
"213",20,"C100",6.27270187203129,"SRC"
"214",10,"C100",8.96898575020955,"SRC"
"215",9,"C100",9.62434026699783,"SRC"
"216",8,"C100",9.5005239259518,"SRC"
"217",7,"C100",9.46107784431138,"SRC"
"218",6,"C100",9.96739636702375,"SRC"
"219",5,"C100",10.4469273743017,"SRC"
"220",4,"C100",11.0335195530726,"SRC"
"221",3,"C100",12.2905027932961,"SRC"
"222",2,"C100",13.1284916201117,"SRC"
"223",1,"C100",18.4357541899441,"SRC"
"224",0.9,"C100",19.8757763975155,"SRC"
"225",0.8,"C100",19.2307692307692,"SRC"
"226",0.7,"C100",20.7171314741036,"SRC"
"227",0.6,"C100",21.3953488372093,"SRC"
"228",0.5,"C100",23.463687150838,"SRC"
"229",0.4,"C100",27.972027972028,"SRC"
"230",0.3,"C100",28.9719626168224,"SRC"
"231",0.2,"C100",31.9444444444444,"SRC"
"232",0.1,"C100",22.2222222222222,"SRC"
"233",5,"C5",8.10055865921788,"SRC"
"234",4,"C5",9.98603351955307,"SRC"
"235",3,"C5",10.5214152700186,"SRC"
"236",2,"C5",13.6871508379888,"SRC"
"237",1,"C5",18.4357541899441,"SRC"
"238",0.9,"C5",20.4968944099379,"SRC"
"239",0.8,"C5",20.2797202797203,"SRC"
"240",0.7,"C5",21.1155378486056,"SRC"
"241",0.6,"C5",23.7209302325581,"SRC"
"242",0.5,"C5",26.8156424581006,"SRC"
"243",0.4,"C5",28.6713286713287,"SRC"
"244",0.3,"C5",35.5140186915888,"SRC"
"245",0.2,"C5",34.7222222222222,"SRC"
"246",0.1,"C5",25,"SRC"
"247",1,"C1",17.0391061452514,"SRC"
"248",0.9,"C1",18.944099378882,"SRC"
"249",0.8,"C1",21.3286713286713,"SRC"
"250",0.7,"C1",21.6,"SRC"
"251",0.6,"C1",23.3644859813084,"SRC"
"252",0.5,"C1",24.5810055865922,"SRC"
"253",0.4,"C1",28.6713286713287,"SRC"
"254",0.3,"C1",33.6448598130841,"SRC"
"255",0.2,"C1",38.0281690140845,"SRC"
"256",0.1,"C1",31.4285714285714,"SRC"
"257",100,"B",2.32187761944677,"SRC"
"258",90,"B",2.48362360684238,"SRC"
