"","size","group","precision","target"
"173",0.8,"cML100",47.8260869565217,"GART"
"174",0.7,"cML100",45,"GART"
"175",0.6,"cML100",52.9411764705882,"GART"
"176",0.5,"cML100",42.8571428571429,"GART"
"177",0.4,"cML100",41.6666666666667,"GART"
"178",0.3,"cML100",22.2222222222222,"GART"
"179",0.2,"cML100",16.6666666666667,"GART"
"180",0.1,"cML100",33.3333333333333,"GART"
"181",5,"cML5",2.73972602739726,"GART"
"182",4,"cML5",3.41880341880342,"GART"
"183",3,"cML5",4.54545454545455,"GART"
"184",2,"cML5",6.89655172413793,"GART"
"185",1,"cML5",3.44827586206897,"GART"
"186",0.9,"cML5",0,"GART"
"187",0.8,"cML5",0,"GART"
"188",0.7,"cML5",0,"GART"
"189",0.6,"cML5",0,"GART"
"190",0.5,"cML5",0,"GART"
"191",0.4,"cML5",0,"GART"
"192",0.3,"cML5",0,"GART"
"193",0.2,"cML5",0,"GART"
"194",0.1,"cML5",0,"GART"
"195",1,"cML1",3.44827586206897,"GART"
"196",0.9,"cML1",3.84615384615385,"GART"
"197",0.8,"cML1",4.34782608695652,"GART"
"198",0.7,"cML1",5,"GART"
"199",0.6,"cML1",5.88235294117647,"GART"
"200",0.5,"cML1",7.14285714285714,"GART"
"201",0.4,"cML1",9.09090909090909,"GART"
"202",0.3,"cML1",12.5,"GART"
"203",0.2,"cML1",20,"GART"
"204",0.1,"cML1",0,"GART"
"205",100,"C100",6.86944634313055,"GART"
"206",90,"C100",7.63387770603874,"GART"
"207",80,"C100",8.50064075181546,"GART"
"208",70,"C100",8.837890625,"GART"
"209",60,"C100",8.7129840546697,"GART"
"210",50,"C100",8.9542036910458,"GART"
"211",40,"C100",9.82905982905983,"GART"
"212",30,"C100",9.79498861047836,"GART"
"213",20,"C100",10.2564102564103,"GART"
"214",10,"C100",11.9453924914676,"GART"
"215",9,"C100",12.5,"GART"
"216",8,"C100",12.3931623931624,"GART"
"217",7,"C100",10.7317073170732,"GART"
"218",6,"C100",8.52272727272727,"GART"
"219",5,"C100",9.58904109589041,"GART"
"220",4,"C100",11.965811965812,"GART"
"221",3,"C100",13.6363636363636,"GART"
"222",2,"C100",10.1694915254237,"GART"
"223",1,"C100",3.44827586206897,"GART"
"224",0.9,"C100",3.84615384615385,"GART"
"225",0.8,"C100",0,"GART"
"226",0.7,"C100",0,"GART"
"227",0.6,"C100",0,"GART"
"228",0.5,"C100",0,"GART"
"229",0.4,"C100",0,"GART"
"230",0.3,"C100",0,"GART"
"231",0.2,"C100",0,"GART"
"232",0.1,"C100",0,"GART"
"233",5,"C5",2.73972602739726,"GART"
"234",4,"C5",3.41880341880342,"GART"
"235",3,"C5",2.27272727272727,"GART"
"236",2,"C5",3.44827586206897,"GART"
"237",1,"C5",6.89655172413793,"GART"
"238",0.9,"C5",7.69230769230769,"GART"
"239",0.8,"C5",8.69565217391304,"GART"
"240",0.7,"C5",5,"GART"
"241",0.6,"C5",5.88235294117647,"GART"
"242",0.5,"C5",0,"GART"
"243",0.4,"C5",0,"GART"
"244",0.3,"C5",0,"GART"
"245",0.2,"C5",0,"GART"
"246",0.1,"C5",0,"GART"
"247",1,"C1",3.44827586206897,"GART"
"248",0.9,"C1",3.84615384615385,"GART"
"249",0.8,"C1",4.34782608695652,"GART"
"250",0.7,"C1",5,"GART"
"251",0.6,"C1",5.88235294117647,"GART"
"252",0.5,"C1",7.14285714285714,"GART"
"253",0.4,"C1",9.09090909090909,"GART"
"254",0.3,"C1",12.5,"GART"
"255",0.2,"C1",0,"GART"
"256",0.1,"C1",0,"GART"
"257",100,"B",6.86944634313055,"GART"
"258",90,"B",6.87428788454235,"GART"
"259",80,"B",7.17642033319094,"GART"
"260",70,"B",7.51953125,"GART"
"261",60,"B",7.40318906605923,"GART"
