"","size","group","precision","target"
"189",0.6,"cML5",47.3684210526316,"GCR"
"190",0.5,"cML5",53.1645569620253,"GCR"
"191",0.4,"cML5",66.6666666666667,"GCR"
"192",0.3,"cML5",70.2127659574468,"GCR"
"193",0.2,"cML5",62.5,"GCR"
"194",0.1,"cML5",81.25,"GCR"
"195",1,"cML1",12.7388535031847,"GCR"
"196",0.9,"cML1",14.0845070422535,"GCR"
"197",0.8,"cML1",15.8730158730159,"GCR"
"198",0.7,"cML1",18.1818181818182,"GCR"
"199",0.6,"cML1",21.2765957446809,"GCR"
"200",0.5,"cML1",25.3164556962025,"GCR"
"201",0.4,"cML1",31.7460317460317,"GCR"
"202",0.3,"cML1",42.5531914893617,"GCR"
"203",0.2,"cML1",58.0645161290323,"GCR"
"204",0.1,"cML1",66.6666666666667,"GCR"
"205",100,"C100",3.57551124095008,"GCR"
"206",90,"C100",3.8670524310211,"GCR"
"207",80,"C100",4.21528935460824,"GCR"
"208",70,"C100",4.64525494465614,"GCR"
"209",60,"C100",5.17569856054191,"GCR"
"210",50,"C100",5.79194716118379,"GCR"
"211",40,"C100",6.65290568434424,"GCR"
"212",30,"C100",7.79000846740051,"GCR"
"213",20,"C100",9.93966338520165,"GCR"
"214",10,"C100",14.6031746031746,"GCR"
"215",9,"C100",15.2327221438646,"GCR"
"216",8,"C100",16.984126984127,"GCR"
"217",7,"C100",18.0580762250454,"GCR"
"218",6,"C100",18.2010582010582,"GCR"
"219",5,"C100",19.2893401015228,"GCR"
"220",4,"C100",22.3809523809524,"GCR"
"221",3,"C100",25.8474576271186,"GCR"
"222",2,"C100",31.7460317460317,"GCR"
"223",1,"C100",46.8354430379747,"GCR"
"224",0.9,"C100",47.887323943662,"GCR"
"225",0.8,"C100",47.6190476190476,"GCR"
"226",0.7,"C100",49.5495495495495,"GCR"
"227",0.6,"C100",54.7368421052632,"GCR"
"228",0.5,"C100",50.6329113924051,"GCR"
"229",0.4,"C100",58.7301587301587,"GCR"
"230",0.3,"C100",72.3404255319149,"GCR"
"231",0.2,"C100",78.125,"GCR"
"232",0.1,"C100",68.75,"GCR"
"233",5,"C5",10.292249047014,"GCR"
"234",4,"C5",12.6984126984127,"GCR"
"235",3,"C5",15.6779661016949,"GCR"
"236",2,"C5",21.9047619047619,"GCR"
"237",1,"C5",43.312101910828,"GCR"
"238",0.9,"C5",47.887323943662,"GCR"
"239",0.8,"C5",53.1746031746032,"GCR"
"240",0.7,"C5",52.2522522522523,"GCR"
"241",0.6,"C5",52.6315789473684,"GCR"
"242",0.5,"C5",63.2911392405063,"GCR"
"243",0.4,"C5",58.7301587301587,"GCR"
"244",0.3,"C5",72.3404255319149,"GCR"
"245",0.2,"C5",90.625,"GCR"
"246",0.1,"C5",87.5,"GCR"
"247",1,"C1",12.6582278481013,"GCR"
"248",0.9,"C1",14.0845070422535,"GCR"
"249",0.8,"C1",15.8730158730159,"GCR"
"250",0.7,"C1",18.1818181818182,"GCR"
"251",0.6,"C1",21.2765957446809,"GCR"
"252",0.5,"C1",24.0506329113924,"GCR"
"253",0.4,"C1",30.1587301587302,"GCR"
"254",0.3,"C1",40.4255319148936,"GCR"
"255",0.2,"C1",58.0645161290323,"GCR"
"256",0.1,"C1",86.6666666666667,"GCR"
"257",100,"B",3.57551124095008,"GCR"
"258",90,"B",3.46482252487474,"GCR"
"259",80,"B",3.31825037707391,"GCR"
"260",70,"B",3.26619488296135,"GCR"
"261",60,"B",2.95300592718036,"GCR"
"262",50,"B",2.76895719547822,"GCR"
"263",40,"B",2.47697681803747,"GCR"
"264",30,"B",2.62489415749365,"GCR"
"265",20,"B",3.27087964433153,"GCR"
"266",10,"B",4.88888888888889,"GCR"
"267",9,"B",5.28913963328632,"GCR"
"268",8,"B",5.79365079365079,"GCR"
"269",7,"B",6.62431941923775,"GCR"
"270",6,"B",7.40740740740741,"GCR"
"271",5,"B",7.23350253807107,"GCR"
"272",4,"B",7.46031746031746,"GCR"
"273",3,"B",4.8728813559322,"GCR"
"274",2,"B",6.03174603174603,"GCR"
"275",1,"B",9.31372549019608,"GCR"
"276",0.9,"B",9.31372549019608,"GCR"
"277",0.8,"B",9.31372549019608,"GCR"
"278",0.7,"B",9.31372549019608,"GCR"
"279",0.6,"B",9.31372549019608,"GCR"
"280",0.5,"B",9.31372549019608,"GCR"
"281",0.4,"B",9.31372549019608,"GCR"
"282",0.3,"B",9.31372549019608,"GCR"
"283",0.2,"B",9.31372549019608,"GCR"
"284",0.1,"B",9.31372549019608,"GCR"
