"","size","group","precision","target"
"182",4,"cML5",2.92812777284827,"Thrombin"
"183",3,"cML5",3.66863905325444,"Thrombin"
"184",2,"cML5",3.72340425531915,"Thrombin"
"185",1,"cML5",4.60992907801418,"Thrombin"
"186",0.9,"cML5",4.33070866141732,"Thrombin"
"187",0.8,"cML5",3.98230088495575,"Thrombin"
"188",0.7,"cML5",4.56852791878173,"Thrombin"
"189",0.6,"cML5",4.14201183431953,"Thrombin"
"190",0.5,"cML5",4.9645390070922,"Thrombin"
"191",0.4,"cML5",6.19469026548673,"Thrombin"
"192",0.3,"cML5",8.23529411764706,"Thrombin"
"193",0.2,"cML5",7.14285714285714,"Thrombin"
"194",0.1,"cML5",0,"Thrombin"
"195",1,"cML1",0.709219858156028,"Thrombin"
"196",0.9,"cML1",0.790513833992095,"Thrombin"
"197",0.8,"cML1",0.888888888888889,"Thrombin"
"198",0.7,"cML1",1.01522842639594,"Thrombin"
"199",0.6,"cML1",1.18343195266272,"Thrombin"
"200",0.5,"cML1",1.41843971631206,"Thrombin"
"201",0.4,"cML1",0,"Thrombin"
"202",0.3,"cML1",0,"Thrombin"
"203",0.2,"cML1",0,"Thrombin"
"204",0.1,"cML1",0,"Thrombin"
"205",100,"C100",3.05524999112877,"Thrombin"
"206",90,"C100",3.35528131530182,"Thrombin"
"207",80,"C100",3.7214459968951,"Thrombin"
"208",70,"C100",4.05535560399453,"Thrombin"
"209",60,"C100",4.48281980010645,"Thrombin"
"210",50,"C100",4.93967352732434,"Thrombin"
"211",40,"C100",5.21646557842441,"Thrombin"
"212",30,"C100",5.72510054412113,"Thrombin"
"213",20,"C100",5.74875798438609,"Thrombin"
"214",10,"C100",7.34563520227111,"Thrombin"
"215",9,"C100",7.64984227129338,"Thrombin"
"216",8,"C100",7.89707187222715,"Thrombin"
"217",7,"C100",7.75468829194121,"Thrombin"
"218",6,"C100",8.39739798935541,"Thrombin"
"219",5,"C100",9.08445706174592,"Thrombin"
"220",4,"C100",8.51818988464951,"Thrombin"
"221",3,"C100",8.5207100591716,"Thrombin"
"222",2,"C100",8.33333333333333,"Thrombin"
"223",1,"C100",6.73758865248227,"Thrombin"
"224",0.9,"C100",5.90551181102362,"Thrombin"
"225",0.8,"C100",6.19469026548673,"Thrombin"
"226",0.7,"C100",6.09137055837563,"Thrombin"
"227",0.6,"C100",4.73372781065089,"Thrombin"
"228",0.5,"C100",4.25531914893617,"Thrombin"
"229",0.4,"C100",5.30973451327434,"Thrombin"
"230",0.3,"C100",5.88235294117647,"Thrombin"
"231",0.2,"C100",3.57142857142857,"Thrombin"
"232",0.1,"C100",7.14285714285714,"Thrombin"
"233",5,"C5",2.34208658623137,"Thrombin"
"234",4,"C5",2.92812777284827,"Thrombin"
"235",3,"C5",3.55029585798817,"Thrombin"
"236",2,"C5",4.78723404255319,"Thrombin"
"237",1,"C5",4.60992907801418,"Thrombin"
"238",0.9,"C5",3.54330708661417,"Thrombin"
"239",0.8,"C5",3.53982300884956,"Thrombin"
"240",0.7,"C5",3.55329949238579,"Thrombin"
"241",0.6,"C5",2.9585798816568,"Thrombin"
"242",0.5,"C5",3.54609929078014,"Thrombin"
"243",0.4,"C5",2.65486725663717,"Thrombin"
"244",0.3,"C5",3.52941176470588,"Thrombin"
"245",0.2,"C5",3.57142857142857,"Thrombin"
"246",0.1,"C5",0,"Thrombin"
