"","size","group","precision","target"
"190",0.5,"cML5",22.5,"COX2"
"191",0.4,"cML5",17.7083333333333,"COX2"
"192",0.3,"cML5",16.6666666666667,"COX2"
"193",0.2,"cML5",10.4166666666667,"COX2"
"194",0.1,"cML5",16.6666666666667,"COX2"
"195",1,"cML1",12.9707112970711,"COX2"
"196",0.9,"cML1",13.0232558139535,"COX2"
"197",0.8,"cML1",14.1361256544503,"COX2"
"198",0.7,"cML1",15.5688622754491,"COX2"
"199",0.6,"cML1",17.4825174825175,"COX2"
"200",0.5,"cML1",18.4873949579832,"COX2"
"201",0.4,"cML1",22.1052631578947,"COX2"
"202",0.3,"cML1",23.943661971831,"COX2"
"203",0.2,"cML1",27.6595744680851,"COX2"
"204",0.1,"cML1",21.7391304347826,"COX2"
"205",100,"C100",2.21906473316896,"COX2"
"206",90,"C100",2.4424219910847,"COX2"
"207",80,"C100",2.66415922269237,"COX2"
"208",70,"C100",2.96716417910448,"COX2"
"209",60,"C100",3.29456014487706,"COX2"
"210",50,"C100",3.79471748579071,"COX2"
"211",40,"C100",4.45048056832428,"COX2"
"212",30,"C100",5.61359520824627,"COX2"
"213",20,"C100",7.52193898871709,"COX2"
"214",10,"C100",11.1157542833264,"COX2"
"215",9,"C100",11.6991643454039,"COX2"
"216",8,"C100",12.3301985370951,"COX2"
"217",7,"C100",13.0746268656716,"COX2"
"218",6,"C100",13.3704735376045,"COX2"
"219",5,"C100",14.38127090301,"COX2"
"220",4,"C100",15.0470219435737,"COX2"
"221",3,"C100",16.991643454039,"COX2"
"222",2,"C100",20.6680584551148,"COX2"
"223",1,"C100",24.2677824267782,"COX2"
"224",0.9,"C100",22.7906976744186,"COX2"
"225",0.8,"C100",24.0837696335079,"COX2"
"226",0.7,"C100",23.9520958083832,"COX2"
"227",0.6,"C100",24.4755244755245,"COX2"
"228",0.5,"C100",25,"COX2"
"229",0.4,"C100",25,"COX2"
"230",0.3,"C100",22.2222222222222,"COX2"
"231",0.2,"C100",14.5833333333333,"COX2"
"232",0.1,"C100",12.5,"COX2"
"233",5,"C5",8.94648829431438,"COX2"
"234",4,"C5",10.5538140020899,"COX2"
"235",3,"C5",11.9777158774373,"COX2"
"236",2,"C5",14.6443514644351,"COX2"
"237",1,"C5",22.5941422594142,"COX2"
"238",0.9,"C5",23.2558139534884,"COX2"
"239",0.8,"C5",24.0837696335079,"COX2"
"240",0.7,"C5",24.5508982035928,"COX2"
"241",0.6,"C5",24.4755244755245,"COX2"
"242",0.5,"C5",26.6666666666667,"COX2"
"243",0.4,"C5",25,"COX2"
"244",0.3,"C5",29.1666666666667,"COX2"
"245",0.2,"C5",20.8333333333333,"COX2"
"246",0.1,"C5",16.6666666666667,"COX2"
"247",1,"C1",12.9707112970711,"COX2"
"248",0.9,"C1",13.4883720930233,"COX2"
"249",0.8,"C1",15.1832460732984,"COX2"
"250",0.7,"C1",16.1676646706587,"COX2"
"251",0.6,"C1",18.8811188811189,"COX2"
