"","size","group","precision","target"
"186",0.9,"cML5",44.0414507772021,"ESR1"
"187",0.8,"cML5",49.1228070175439,"ESR1"
"188",0.7,"cML5",54,"ESR1"
"189",0.6,"cML5",60.9375,"ESR1"
"190",0.5,"cML5",64.4859813084112,"ESR1"
"191",0.4,"cML5",76.7441860465116,"ESR1"
"192",0.3,"cML5",90.625,"ESR1"
"193",0.2,"cML5",93.0232558139535,"ESR1"
"194",0.1,"cML5",100,"ESR1"
"195",1,"cML1",14.9532710280374,"ESR1"
"196",0.9,"cML1",16.6666666666667,"ESR1"
"197",0.8,"cML1",18.7134502923977,"ESR1"
"198",0.7,"cML1",19.4630872483221,"ESR1"
"199",0.6,"cML1",22.65625,"ESR1"
"200",0.5,"cML1",27.1028037383178,"ESR1"
"201",0.4,"cML1",34.1176470588235,"ESR1"
"202",0.3,"cML1",42.1875,"ESR1"
"203",0.2,"cML1",61.9047619047619,"ESR1"
"204",0.1,"cML1",95.2380952380952,"ESR1"
"205",100,"C100",2.91923148666294,"ESR1"
"206",90,"C100",3.23834196891192,"ESR1"
"207",80,"C100",3.61993587875255,"ESR1"
"208",70,"C100",4.06368662980481,"ESR1"
"209",60,"C100",4.67122648841909,"ESR1"
"210",50,"C100",5.49337810110054,"ESR1"
"211",40,"C100",6.63324784332012,"ESR1"
"212",30,"C100",8.40976216384269,"ESR1"
"213",20,"C100",11.9608300303101,"ESR1"
"214",10,"C100",19.8227611940299,"ESR1"
"215",9,"C100",21.5025906735751,"ESR1"
"216",8,"C100",23.3236151603499,"ESR1"
"217",7,"C100",25.5163224516989,"ESR1"
"218",6,"C100",27.8382581648523,"ESR1"
"219",5,"C100",29.4776119402985,"ESR1"
"220",4,"C100",34.1491841491842,"ESR1"
"221",3,"C100",40.746500777605,"ESR1"
"222",2,"C100",48.7179487179487,"ESR1"
"223",1,"C100",68.6915887850467,"ESR1"
"224",0.9,"C100",68.9119170984456,"ESR1"
"225",0.8,"C100",74.2690058479532,"ESR1"
"226",0.7,"C100",77.3333333333333,"ESR1"
"227",0.6,"C100",78.125,"ESR1"
"228",0.5,"C100",85.0467289719626,"ESR1"
"229",0.4,"C100",89.5348837209302,"ESR1"
"230",0.3,"C100",90.625,"ESR1"
"231",0.2,"C100",97.6744186046512,"ESR1"
"232",0.1,"C100",100,"ESR1"
"233",5,"C5",9.98134328358209,"ESR1"
"234",4,"C5",12.3543123543124,"ESR1"
"235",3,"C5",16.1741835147745,"ESR1"
"236",2,"C5",23.0769230769231,"ESR1"
"237",1,"C5",41.588785046729,"ESR1"
"238",0.9,"C5",45.0777202072539,"ESR1"
"239",0.8,"C5",49.7076023391813,"ESR1"
"240",0.7,"C5",54,"ESR1"
"241",0.6,"C5",56.25,"ESR1"
"242",0.5,"C5",64.4859813084112,"ESR1"
"243",0.4,"C5",75.5813953488372,"ESR1"
"244",0.3,"C5",85.9375,"ESR1"
"245",0.2,"C5",90.6976744186046,"ESR1"
"246",0.1,"C5",100,"ESR1"
"247",1,"C1",14.9532710280374,"ESR1"
"248",0.9,"C1",16.1458333333333,"ESR1"
"249",0.8,"C1",17.5438596491228,"ESR1"
"250",0.7,"C1",20.1342281879195,"ESR1"
"251",0.6,"C1",22.65625,"ESR1"
