"","size","group","precision","target"
"160",30,"cML100",5.84935897435897,"CDK2"
"161",20,"cML100",7.50343406593407,"CDK2"
"162",10,"cML100",11.4697802197802,"CDK2"
"163",9,"cML100",12.2853872567722,"CDK2"
"164",8,"cML100",13.0042918454936,"CDK2"
"165",7,"cML100",14.2787046123651,"CDK2"
"166",6,"cML100",15.3978248425873,"CDK2"
"167",5,"cML100",16.9642857142857,"CDK2"
"168",4,"cML100",19.0557939914163,"CDK2"
"169",3,"cML100",22.1967963386728,"CDK2"
"170",2,"cML100",25.2577319587629,"CDK2"
"171",1,"cML100",33.6769759450172,"CDK2"
"172",0.9,"cML100",35.1145038167939,"CDK2"
"173",0.8,"cML100",33.9055793991416,"CDK2"
"174",0.7,"cML100",31.8627450980392,"CDK2"
"175",0.6,"cML100",32.5714285714286,"CDK2"
"176",0.5,"cML100",36.986301369863,"CDK2"
"177",0.4,"cML100",42.2413793103448,"CDK2"
"178",0.3,"cML100",40.2298850574713,"CDK2"
"179",0.2,"cML100",53.448275862069,"CDK2"
"180",0.1,"cML100",62.0689655172414,"CDK2"
"181",5,"cML5",7.62362637362637,"CDK2"
"182",4,"cML5",9.35622317596567,"CDK2"
"183",3,"cML5",11.3272311212815,"CDK2"
"184",2,"cML5",15.807560137457,"CDK2"
"185",1,"cML5",23.3676975945017,"CDK2"
"186",0.9,"cML5",24.8091603053435,"CDK2"
"187",0.8,"cML5",26.6094420600858,"CDK2"
"188",0.7,"cML5",25.4901960784314,"CDK2"
"189",0.6,"cML5",27.4285714285714,"CDK2"
"190",0.5,"cML5",30.8219178082192,"CDK2"
"191",0.4,"cML5",35.3448275862069,"CDK2"
"192",0.3,"cML5",37.9310344827586,"CDK2"
"193",0.2,"cML5",50,"CDK2"
"194",0.1,"cML5",58.6206896551724,"CDK2"
"195",1,"cML1",10.6529209621993,"CDK2"
"196",0.9,"cML1",11.8773946360153,"CDK2"
"197",0.8,"cML1",12.5,"CDK2"
"198",0.7,"cML1",13.3004926108374,"CDK2"
"199",0.6,"cML1",14.9425287356322,"CDK2"
"200",0.5,"cML1",15.8620689655172,"CDK2"
"201",0.4,"cML1",18.9655172413793,"CDK2"
"202",0.3,"cML1",20.6896551724138,"CDK2"
"203",0.2,"cML1",24.1379310344828,"CDK2"
"204",0.1,"cML1",31.0344827586207,"CDK2"
"205",100,"C100",2.74047872523095,"CDK2"
"206",90,"C100",3.02972488266494,"CDK2"
"207",80,"C100",3.31830864992488,"CDK2"
"208",70,"C100",3.65991267232498,"CDK2"
"209",60,"C100",4.06960105317383,"CDK2"
"210",50,"C100",4.49862637362637,"CDK2"
"211",40,"C100",5.11675824175824,"CDK2"
"212",30,"C100",6.15842490842491,"CDK2"
"213",20,"C100",8.37912087912088,"CDK2"
"214",10,"C100",13.2554945054945,"CDK2"
"215",9,"C100",14.1167493323159,"CDK2"
"216",8,"C100",15.5793991416309,"CDK2"
"217",7,"C100",16.7811579980373,"CDK2"
"218",6,"C100",18.3743560389239,"CDK2"
"219",5,"C100",19.7115384615385,"CDK2"
"220",4,"C100",22.4034334763948,"CDK2"
"221",3,"C100",25.4004576659039,"CDK2"
"222",2,"C100",27.8350515463918,"CDK2"
"223",1,"C100",35.3951890034364,"CDK2"
"224",0.9,"C100",37.7862595419847,"CDK2"
"225",0.8,"C100",39.0557939914163,"CDK2"
"226",0.7,"C100",41.6666666666667,"CDK2"
"227",0.6,"C100",43.4285714285714,"CDK2"
"228",0.5,"C100",43.8356164383562,"CDK2"
"229",0.4,"C100",50.8620689655172,"CDK2"
"230",0.3,"C100",57.4712643678161,"CDK2"
"231",0.2,"C100",53.448275862069,"CDK2"
"232",0.1,"C100",55.1724137931034,"CDK2"
"233",5,"C5",7.62362637362637,"CDK2"
"234",4,"C5",9.52789699570815,"CDK2"
"235",3,"C5",12.0137299771167,"CDK2"
"236",2,"C5",15.979381443299,"CDK2"
"237",1,"C5",20.2749140893471,"CDK2"
"238",0.9,"C5",22.1374045801527,"CDK2"
"239",0.8,"C5",23.1759656652361,"CDK2"
"240",0.7,"C5",24.0196078431373,"CDK2"
"241",0.6,"C5",26.8571428571429,"CDK2"
"242",0.5,"C5",30.8219178082192,"CDK2"
"243",0.4,"C5",35.3448275862069,"CDK2"
"244",0.3,"C5",41.3793103448276,"CDK2"
"245",0.2,"C5",51.7241379310345,"CDK2"
"246",0.1,"C5",58.6206896551724,"CDK2"
"247",1,"C1",10.6529209621993,"CDK2"
"248",0.9,"C1",11.8773946360153,"CDK2"
"249",0.8,"C1",12.9310344827586,"CDK2"
"250",0.7,"C1",13.3004926108374,"CDK2"
"251",0.6,"C1",15.5172413793103,"CDK2"
"252",0.5,"C1",15.8620689655172,"CDK2"
"253",0.4,"C1",13.7931034482759,"CDK2"
"254",0.3,"C1",13.7931034482759,"CDK2"
"255",0.2,"C1",17.2413793103448,"CDK2"
"256",0.1,"C1",31.0344827586207,"CDK2"
"257",100,"B",2.74047872523095,"CDK2"
"258",90,"B",2.88090968061968,"CDK2"
"259",80,"B",2.94483794805752,"CDK2"
"260",70,"B",3.09571701908453,"CDK2"
"261",60,"B",3.3255108465457,"CDK2"
"262",50,"B",3.61263736263736,"CDK2"
"263",40,"B",3.7603021978022,"CDK2"
"264",30,"B",4.13232600732601,"CDK2"
"265",20,"B",4.46428571428571,"CDK2"
"266",10,"B",5.35714285714286,"CDK2"
"267",9,"B",5.22701259061427,"CDK2"
"268",8,"B",5.5793991416309,"CDK2"
"269",7,"B",5.15210991167812,"CDK2"
"270",6,"B",4.63651974813967,"CDK2"
"271",5,"B",4.87637362637363,"CDK2"
"272",4,"B",5.66523605150215,"CDK2"
"273",3,"B",5.37757437070938,"CDK2"
"274",2,"B",6.52920962199313,"CDK2"
"275",1,"B",7.27848101265823,"CDK2"
"276",0.9,"B",7.27848101265823,"CDK2"
"277",0.8,"B",7.27848101265823,"CDK2"
"278",0.7,"B",7.27848101265823,"CDK2"
"279",0.6,"B",7.27848101265823,"CDK2"
"280",0.5,"B",7.27848101265823,"CDK2"
"281",0.4,"B",7.27848101265823,"CDK2"
"282",0.3,"B",7.27848101265823,"CDK2"
"283",0.2,"B",7.27848101265823,"CDK2"
"284",0.1,"B",7.27848101265823,"CDK2"
