"","size","group","precision","target"
"211",40,"C100",3.53516359533659,"PPARG"
"212",30,"C100",3.3721950607998,"PPARG"
"213",20,"C100",3.23429860849944,"PPARG"
"214",10,"C100",3.57277171869124,"PPARG"
"215",9,"C100",3.71918094442123,"PPARG"
"216",8,"C100",3.85519511048425,"PPARG"
"217",7,"C100",3.54648038688877,"PPARG"
"218",6,"C100",3.44827586206897,"PPARG"
"219",5,"C100",3.38345864661654,"PPARG"
"220",4,"C100",3.66541353383459,"PPARG"
"221",3,"C100",3.88471177944862,"PPARG"
"222",2,"C100",3.38345864661654,"PPARG"
"223",1,"C100",3.38345864661654,"PPARG"
"224",0.9,"C100",3.34728033472803,"PPARG"
"225",0.8,"C100",3.75586854460094,"PPARG"
"226",0.7,"C100",4.3010752688172,"PPARG"
"227",0.6,"C100",5,"PPARG"
"228",0.5,"C100",6.01503759398496,"PPARG"
"229",0.4,"C100",5.66037735849057,"PPARG"
"230",0.3,"C100",6.25,"PPARG"
"231",0.2,"C100",9.43396226415094,"PPARG"
"232",0.1,"C100",7.40740740740741,"PPARG"
"233",5,"C5",3.7593984962406,"PPARG"
"234",4,"C5",4.04135338345865,"PPARG"
"235",3,"C5",4.3859649122807,"PPARG"
"236",2,"C5",4.88721804511278,"PPARG"
"237",1,"C5",4.88721804511278,"PPARG"
"238",0.9,"C5",4.60251046025105,"PPARG"
"239",0.8,"C5",4.22535211267606,"PPARG"
"240",0.7,"C5",4.3010752688172,"PPARG"
"241",0.6,"C5",5,"PPARG"
"242",0.5,"C5",6.01503759398496,"PPARG"
"243",0.4,"C5",7.54716981132075,"PPARG"
"244",0.3,"C5",7.5,"PPARG"
"245",0.2,"C5",9.43396226415094,"PPARG"
"246",0.1,"C5",11.1111111111111,"PPARG"
"247",1,"C1",7.14285714285714,"PPARG"
"248",0.9,"C1",7.53138075313807,"PPARG"
"249",0.8,"C1",7.07547169811321,"PPARG"
"250",0.7,"C1",6.98924731182796,"PPARG"
"251",0.6,"C1",8.17610062893082,"PPARG"
"252",0.5,"C1",8.27067669172932,"PPARG"
"253",0.4,"C1",10.377358490566,"PPARG"
"254",0.3,"C1",8.86075949367089,"PPARG"
"255",0.2,"C1",13.2075471698113,"PPARG"
"256",0.1,"C1",19.2307692307692,"PPARG"
"257",100,"B",2.7190673185408,"PPARG"
"258",90,"B",2.79135848898918,"PPARG"
"259",80,"B",2.60436254230914,"PPARG"
"260",70,"B",2.48750873045721,"PPARG"
"261",60,"B",2.32543562742886,"PPARG"
"262",50,"B",2.12109815720196,"PPARG"
"263",40,"B",1.99323053779616,"PPARG"
"264",30,"B",2.05591074338724,"PPARG"
"265",20,"B",2.29409552463332,"PPARG"
"266",10,"B",2.48213614140654,"PPARG"
"267",9,"B",2.50731299623903,"PPARG"
"268",8,"B",2.44475787494123,"PPARG"
"269",7,"B",2.68672756582483,"PPARG"
"270",6,"B",2.5705329153605,"PPARG"
"271",5,"B",3.00751879699248,"PPARG"
"272",4,"B",3.38345864661654,"PPARG"
"273",3,"B",3.7593984962406,"PPARG"
"274",2,"B",4.13533834586466,"PPARG"
"275",1,"B",5.26315789473684,"PPARG"
"276",0.9,"B",5.85774058577406,"PPARG"
"277",0.8,"B",6.57276995305164,"PPARG"
"278",0.7,"B",7.52688172043011,"PPARG"
"279",0.6,"B",8.125,"PPARG"
"280",0.5,"B",9.77443609022556,"PPARG"
"281",0.4,"B",11.304347826087,"PPARG"
"282",0.3,"B",11.304347826087,"PPARG"
"283",0.2,"B",11.304347826087,"PPARG"
"284",0.1,"B",11.304347826087,"PPARG"
