"","size","group","precision","target"
"149",0.4,"NN1_xiii",12.9032258064516,"RXRA"
"150",0.3,"NN1_xiii",17.3913043478261,"RXRA"
"151",0.2,"NN1_xiii",26.6666666666667,"RXRA"
"152",0.1,"NN1_xiii",28.5714285714286,"RXRA"
"153",100,"cML100",2.05871139916127,"RXRA"
"154",90,"cML100",2.08980513979102,"RXRA"
"155",80,"cML100",2.30341540905481,"RXRA"
"156",70,"cML100",2.5599128540305,"RXRA"
"157",60,"cML100",2.94429146367295,"RXRA"
"158",50,"cML100",3.45704117946111,"RXRA"
"159",40,"cML100",4.28843710292249,"RXRA"
"160",30,"cML100",5.12494705633206,"RXRA"
"161",20,"cML100",7.43329097839898,"RXRA"
"162",10,"cML100",12.7064803049555,"RXRA"
"163",9,"cML100",13.5593220338983,"RXRA"
"164",8,"cML100",14.1269841269841,"RXRA"
"165",7,"cML100",14.8820326678766,"RXRA"
"166",6,"cML100",16.3135593220339,"RXRA"
"167",5,"cML100",17.7664974619289,"RXRA"
"168",4,"cML100",20,"RXRA"
"169",3,"cML100",25,"RXRA"
"170",2,"cML100",29.9363057324841,"RXRA"
"171",1,"cML100",35.4430379746835,"RXRA"
"172",0.9,"cML100",38.0281690140845,"RXRA"
"173",0.8,"cML100",39.6825396825397,"RXRA"
"174",0.7,"cML100",36.3636363636364,"RXRA"
"175",0.6,"cML100",36.1702127659574,"RXRA"
"176",0.5,"cML100",37.5,"RXRA"
"177",0.4,"cML100",40.625,"RXRA"
"178",0.3,"cML100",37.5,"RXRA"
"179",0.2,"cML100",43.75,"RXRA"
"180",0.1,"cML100",50,"RXRA"
"181",5,"cML5",4.32569974554707,"RXRA"
"182",4,"cML5",5.4140127388535,"RXRA"
"183",3,"cML5",6.77966101694915,"RXRA"
"184",2,"cML5",6.36942675159236,"RXRA"
"185",1,"cML5",11.3924050632911,"RXRA"
"186",0.9,"cML5",11.2676056338028,"RXRA"
"187",0.8,"cML5",12.6984126984127,"RXRA"
"188",0.7,"cML5",14.5454545454545,"RXRA"
"189",0.6,"cML5",17.0212765957447,"RXRA"
"190",0.5,"cML5",12.5,"RXRA"
"191",0.4,"cML5",12.5,"RXRA"
"192",0.3,"cML5",12.5,"RXRA"
"193",0.2,"cML5",18.75,"RXRA"
"194",0.1,"cML5",37.5,"RXRA"
"195",1,"cML1",10.126582278481,"RXRA"
"196",0.9,"cML1",11.2676056338028,"RXRA"
"197",0.8,"cML1",12.6984126984127,"RXRA"
