"","size","group","precision","target"
"228",0.5,"C100",42.3076923076923,"VGFR2"
"229",0.4,"C100",44.2307692307692,"VGFR2"
"230",0.3,"C100",48.7179487179487,"VGFR2"
"231",0.2,"C100",51.9230769230769,"VGFR2"
"232",0.1,"C100",57.6923076923077,"VGFR2"
"233",5,"C5",15.5212355212355,"VGFR2"
"234",4,"C5",18.8223938223938,"VGFR2"
"235",3,"C5",23.8095238095238,"VGFR2"
"236",2,"C5",29.9227799227799,"VGFR2"
"237",1,"C5",35.5212355212355,"VGFR2"
"238",0.9,"C5",37.7682403433476,"VGFR2"
"239",0.8,"C5",40.0966183574879,"VGFR2"
"240",0.7,"C5",43.646408839779,"VGFR2"
"241",0.6,"C5",47.741935483871,"VGFR2"
"242",0.5,"C5",48.4615384615385,"VGFR2"
"243",0.4,"C5",48.0769230769231,"VGFR2"
"244",0.3,"C5",52.5641025641026,"VGFR2"
"245",0.2,"C5",50,"VGFR2"
"246",0.1,"C5",61.5384615384615,"VGFR2"
"247",1,"C1",29.7297297297297,"VGFR2"
"248",0.9,"C1",31.7596566523605,"VGFR2"
"249",0.8,"C1",35.7487922705314,"VGFR2"
"250",0.7,"C1",39.2265193370166,"VGFR2"
"251",0.6,"C1",40.6451612903226,"VGFR2"
"252",0.5,"C1",44.1860465116279,"VGFR2"
"253",0.4,"C1",53.3980582524272,"VGFR2"
"254",0.3,"C1",58.4415584415584,"VGFR2"
"255",0.2,"C1",60.7843137254902,"VGFR2"
"256",0.1,"C1",64,"VGFR2"
"257",100,"B",2.39382239382239,"VGFR2"
"258",90,"B",2.59116259116259,"VGFR2"
"259",80,"B",2.87644787644788,"VGFR2"
"260",70,"B",3.22669608383894,"VGFR2"
"261",60,"B",3.55212355212355,"VGFR2"
"262",50,"B",3.89189189189189,"VGFR2"
"263",40,"B",4.38223938223938,"VGFR2"
"264",30,"B",4.9034749034749,"VGFR2"
"265",20,"B",5.94594594594595,"VGFR2"
"266",10,"B",8.53281853281853,"VGFR2"
"267",9,"B",8.7945087945088,"VGFR2"
"268",8,"B",9.16988416988417,"VGFR2"
"269",7,"B",10.03861003861,"VGFR2"
"270",6,"B",10.8108108108108,"VGFR2"
"271",5,"B",11.6602316602317,"VGFR2"
"272",4,"B",12.0656370656371,"VGFR2"
"273",3,"B",11.969111969112,"VGFR2"
"274",2,"B",13.8996138996139,"VGFR2"
"275",1,"B",11.1969111969112,"VGFR2"
"276",0.9,"B",12.0171673819742,"VGFR2"
"277",0.8,"B",11.5942028985507,"VGFR2"
"278",0.7,"B",10.9195402298851,"VGFR2"
"279",0.6,"B",10.9195402298851,"VGFR2"
"280",0.5,"B",10.9195402298851,"VGFR2"
"281",0.4,"B",10.9195402298851,"VGFR2"
"282",0.3,"B",10.9195402298851,"VGFR2"
"283",0.2,"B",10.9195402298851,"VGFR2"
"284",0.1,"B",10.9195402298851,"VGFR2"
